customer_id,customer_name,email,phone,city,state,pincode,signup_date,customer_segment,is_prime_member,lifetime_orders,avg_rating_given
CUST-00803,Sathish Joshi,sathish.joshi787@protonmail.com,91 97654-95467,Ahmedabad,GJ,380001,2023-07-08 00:00:00,Business,0,216,4.5
CUST-00388,Joseph Das,joseph.das537@gmail.com,+91-97979 18677,Hyderabad,TS,500001,29/10/2022 00:00,SMB,False,100,4.6
CUST-03517,Neha Joshi,NEHA.JOSHI852@GMAIL.COM,+91-97671 33364,Delhi,DL,110001,02-12-2021,retail,Y,24,4.7
CUST-01007,Arjun Chowdhury,arjun.chowdhury943@protonmail.com,9971315254,Chandigarh,CH,160017,08/11/2023 00:00,SMB,True,205,4.8
CUST-00808,Lakshmi Chowdhury,lakshmi.chowdhury70@gmail.com,unknown,Lucknow,UP,226001,05-11-2021,Retail,N,194,4.1
CUST-00653,Imran Menon,imran.menon833@yahoo.in,9852196475,Kolkata,WB,700001,16/08/2022 00:00,Enterprise,yes,18,4.3
CUST-01671,Karthik Verma,karthik.verma949@yahoo.in,9795290434,Visakhapatnam,AP,530001,06/08/2023 00:00,Business,yes,190,2.5
CUST-02046,Anitha Sharma,anitha.sharma484@outlook.com,9921256302,Pune,MH,411001,2022-11-30 00:00:00,retail,True,34,2.3
CUST-01894,Ananya Reddy,ananya.reddy39@gmail.com,9960115077,Pune,MH,411001,2023-03-08 00:00:00,SMB,False,130,4.4
CUST-03534,  Aravind Joshi  ,aravind.joshi666@gmail.com,91 99422-95826,Lucknow,UP,226001,2023-01-03 00:00:00,retail,False,200,3.0
CUST-01153,neha das,neha.das681@outlook.com,-,CHANDIGARH,CH,160017,2023-02-27 00:00:00,Enterprise,yes,233,4.8
CUST-03955,Gopal Pillai,gopal.pillai481@yahoo.in,9783967845,Ahmedabad,GJ,380001,27-07-2021,SMB,Y,132,4.9
CUST-03328,Meera Patel,meera.patel445@protonmail.com,09858451989,Kolkata,WB,700001,21-08-2022,Retail,0,54,2.9
CUST-02335,Priya Menon,priya.menon167@gmail.com,9779675954,Chandigarh,CH,160017,2022-11-13 00:00:00,Retail,False,99,NA
CUST-03923,VIKRAM NAIR,vikram.nair207@gmail.com,91 96936-49440,Mumbai,MH,400001,03/11/2022 00:00,SMB,no,104,3.1
CUST-02316,Lakshmi Pillai,lakshmi.pillai576@yahoo.in,9797314186,Ahmedabad,GJ,380001,18-08-2021,Retail,N,230,2.9
CUST-04737,Ravi Patel,ravi.patel872@outlook.com,9849605976,Delhi,DL,110001,23-12-2023,SMB,no,107,4.7
CUST-00952,Ishita Krishnan,ishita.krishnan949@outlook.com,9884069621,Delhi,DL,110001,2022-08-10 00:00:00,Enterprise,1,134,2.5
CUST-02414,Suresh Raman,suresh.raman282@protonmail.com,9934103967,Kolkata,WB,700001,09/11/2023 00:00,Business,Y,231,4.3
CUST-03691,Anitha Nair,anitha.nair444@protonmail.com,NA,Mumbai,MH,400001,29-07-2022,Business,0,34,4.5
CUST-03771,Pradeep Bose,pradeep.bose258@gmail.com,-,Mumbai,MH,400001,13/05/2022 00:00,retail,no,236,4.6
CUST-01422,Aravind Joshi,kavya.sharma263@outlook.com,9948356336,Coimbatore,TN,641001,18/05/2022 00:00,SMB,0,153,4.1
CUST-00968,Vikram Joshi,vikram.joshi153@protonmail.com,9950468106,Mysuru,KA,570001,01/10/2021 00:00,SMB,Yes,18,2.6
CUST-02803,Gopal Reddy,gopal.reddy328@outlook.com,9790834919,Guwahati,AS,781001,12-09-2021,SMB,True,100,2.9
CUST-04814,  Manish Iyer  ,manish.iyer151@protonmail.com,91 98505-67054,Lucknow,UP,226001,2023-05-29 00:00:00,Retail,0,151,4.2
CUST-02590,Sneha Sharma,unknown,9911494489,Kolkata,WB,700001,2021-10-05 00:00:00,Business,0,147,3.7
CUST-02059,Karthik Singh,karthik.singh39@gmail.com,9685623604,Coimbatore,TN,641001,2023-07-30 00:00:00,BUSINESS,True,113,3.5
CUST-04178,Joseph Chowdhury,  ,09701404698,Delhi,DL,110001,2023-05-28 00:00:00,Business,Y,196,5.0
CUST-01604,NA,sathish.reddy964@outlook.com,+91-97523 81330,Hyderabad,TS,500001,28-11-2022,SMB,Yes,37,  
CUST-00666,Arjun Menon,arjun.menon666@gmail.com,91 98337-23796,Bhubaneswar,OD,751001,20/12/2022 00:00,BUSINESS,Y,42,4.7
CUST-03135,Vasanth Das,vikram.krishnan623@yahoo.in,+91-98835 97594,Nagpur,MH,440001,02-04-2023,BUSINESS,No,31,4.5
CUST-01358,Manish Mehta,manish.mehta100@protonmail.com,09708554161,GURUGRAM,HR,122001,2023-03-08 00:00:00,Business,Yes,158,4.8
CUST-01439,Nithin Singh,nithin.singh621@outlook.com,NA,NAGPUR,MH,440001,20-05-2023,retail,N,139,4.7
CUST-03055,Neha Reddy,neha.reddy955@gmail.com,9782599709,Bhubaneswar,OD,751001,28/10/2022 00:00,BUSINESS,No,110,2.1
CUST-02258,Manish Chowdhury,manish.chowdhury121@outlook.com,9843553086,Visakhapatnam,AP,530001,21/07/2022 00:00,Retail,Yes,103,2.6
CUST-04007,Sneha Menon,sneha.menon168@yahoo.in,91 96001-70110,Nagpur,MH,440001,21-07-2022,Enterprise,1,166,4.3
CUST-03323,Vasanth Reddy,VASANTH.REDDY57@PROTONMAIL.COM,9967969398,Gurugram,HR,122001,06-05-2023,retail,No,141,3.8
CUST-03176,Joseph Menon,joseph.menon256@outlook.com,+91-98098 93034,Bengaluru,KA,560001,2023-11-13 00:00:00,retail,0,60,3.4
CUST-05000,  Nithin Pillai  ,nithin.pillai352@yahoo.in,NA,Kolkata,WB,700001,2022-05-16 00:00:00,Retail,no,150,3.3
CUST-00203,Sneha Raman,  ,9954008713,Chandigarh,CH,160017,2021-07-19 00:00:00,SMB,Y,110,4.4
CUST-02049,GOPAL KUMAR,gopal.kumar978@gmail.com,91 99036-99924,NAGPUR,MH,440001,18/11/2021 00:00,BUSINESS,N,100,4.1
CUST-04335,Sneha Chowdhury,sneha.chowdhury201@yahoo.in,9807380763,Ahmedabad,GJ,380001,23-04-2022,Business,yes,232,3.9
CUST-02612,GOPAL RAMAN,aravind.reddy123gmail.com,09852890971,Chennai,TN,600001,2023-05-20 00:00:00,Retail,False,88,4.1
CUST-01867,  Neha Krishnan  ,neha.krishnan548@gmail.com,9893941881,Lucknow,UP,226001,2023-01-24 00:00:00,BUSINESS,N,225,4.3
CUST-03350,Anitha Krishnan,anitha.krishnan891@yahoo.in,9954469632,Nagpur,MH,440001,12-12-2021,BUSINESS,Y,117,3.1
CUST-00759,Neha Kumar,neha.kumar222@outlook.com,9988909973,Chandigarh,CH,160017,2022-07-17 00:00:00,SMB,Y,  ,4.9
CUST-00015,  ,ananya.singh930@gmail.com,827405510,Coimbatore,TN,641001,08/01/2022 00:00,Enterprise,True,29,4.6
CUST-04829,vasanth singh,vasanth.singh956@outlook.com,9931206848,Bhubaneswar,OD,751001,08-11-2021,retail,No,8,unknown
CUST-00814,Priya Krishnan,NA,9836413033,AHMEDABAD,GJ,380001,29/10/2022 00:00,Business,0,171,4.5
CUST-04429,Deepa Kumar,deepa.kumar445@yahoo.in,91 97439-69527,Nagpur,MH,440001,21/06/2023 00:00,SMB,0,70,4.9
CUST-04392,Meera Verma,meera.verma230@gmail.com,09977406393,Chennai,TN,600001,2022-10-13 00:00:00,Business,False,114,4.6
CUST-02243,Kavya Chowdhury,kavya.chowdhury624@gmail.com,9612727650,Bhubaneswar,OD,751001,07-11-2022,SMB,yes,133,4.1
CUST-00911,Ravi Sharma,ravi.sharma923@protonmail.com,9796065311,Chennai,TN,600001,19/09/2021 00:00,retail,True,45,NA
CUST-02848,RAVI MEHTA,ravi.mehta114@yahoo.in,09878243365,Lucknow,UP,226001,23/01/2022 00:00,BUSINESS,True,192,3.1
CUST-02932,NEHA RAMAN,neha.raman112@yahoo.in,+91-97013 89976,Mumbai,MH,400001,04/10/2022 00:00,Retail,Y,8,3.3
CUST-04688,Swetha Reddy,swetha.reddy501@protonmail.com,9693232167,Jaipur,RJ,302001,14-08-2021,Retail,0,87,3.3
CUST-02645,Gopal Chowdhury,gopal.chowdhury409@protonmail.com,9936003058,Chennai,TN,600001,2021-10-30 00:00:00,SMB,False,185,3.9
CUST-03269,Vikram Iyer,vikram.iyer602@yahoo.in,91 99136-17403,Kolkata,WB,700001,2022-01-24 00:00:00,retail,Y,73,2.7
CUST-02630,Rahul Nair,rahul.nair898@yahoo.in,+91-99081 25614,Pune,MH,411001,2023-11-21 00:00:00,SMB,yes,225,3.5
CUST-04138,Arjun Reddy,arjun.reddy278@gmail.com,9856139733,Bengaluru,KA,560001,26/11/2021 00:00,SMB,True,94,4.2
CUST-04223,Pradeep Verma,pradeep.verma44@outlook.com,9971665091,Chandigarh,CH,160017,03/09/2023 00:00,Enterprise,False,239,null
CUST-04430,Swetha Mehta,swetha.mehta643@protonmail.com,9830051566,Kolkata,WB,700001,29/11/2022 00:00,Business,1,61,4.2
CUST-04885,Bhavana Chowdhury,bhavana.chowdhury632@protonmail.com,+91-98239 78367,Hyderabad,TS,500001,22/03/2023 00:00,Enterprise,Yes,8,2.5
CUST-01860,sneha menon,sneha.menon609@gmail.com,9615283624,Kolkata,WB,700001,05-02-2023,Business,yes,9,3.7
CUST-01883,Bhavana Pillai,bhavana.pillai348@gmail.com,+91-98905 37000,Coimbatore,TN,641001,2022-10-08 00:00:00,BUSINESS,False,39,unknown
CUST-04599,Vasanth Iyer,vasanth.iyer360@gmail.com,9644377829,Pune,MH,411001,10-11-2023,Business,False,98,5.0
CUST-04049,Sneha Sharma,sneha.sharma565@protonmail.com,+91-98958 89606,Bhubaneswar,OD,751001,2021-11-17 00:00:00,Enterprise,False,217,2.8
CUST-03857,deepa joshi,deepa.joshi884@outlook.com,9802287997,Chennai,TN,600001,30-08-2023,Retail,False,201,3.8
CUST-02878,Revathi Raman,revathi.raman131@outlook.com,+91-98902 15699,Nagpur,MH,440001,01/03/2023 00:00,SMB,Yes,93,  
CUST-01773,Ishita Reddy,ishita.reddy679@yahoo.in,09783397071,Lucknow,UP,226001,11-04-2023,Business,False,178,2.9
CUST-04073,Deepa Joshi,deepa.joshi946@protonmail.com,91 97861-52541,LUCKNOW,UP,226001,2023-11-19 00:00:00,BUSINESS,False,177,3.5
CUST-04314,Ravi Joshi,RAVI.JOSHI965@YAHOO.IN,9713998355,Guwahati,AS,781001,10/07/2022 00:00,Business,N,193,2.3
CUST-03160,Swetha Kumar,swetha.kumar187@gmail.com,+91-99999 09115,Lucknow,UP,226001,04/03/2022 00:00,SMB,Y,105,2.2
CUST-00009,DIVYA KUMAR,divya.kumar235@gmail.com,9777397447,Pune,MH,411001,20/05/2022 00:00,retail,0,207,2.3
CUST-03099,Anitha Kumar,  ,-,Jaipur,RJ,302001,28/06/2023 00:00,SMB,no,188,3.5
CUST-00311,Manish Menon,manish.menon322@gmail.com,9879026623,Ahmedabad,GJ,380001,16/03/2023 00:00,Enterprise,yes,176,3.3
CUST-04243,Swetha Krishnan,swetha.krishnan362@protonmail.com,91 97136-04870,Ahmedabad,GJ,380001,26-05-2023,Business,N,125,3.1
CUST-04162,Joseph Reddy,joseph.reddy486@outlook.com,09651155902,Kochi,KL,682001,23/12/2021 00:00,Retail,0,73,4.7
CUST-02358,Meera Bose,meera.bose600@protonmail.com,9883467742,Lucknow,UP,226001,10/11/2021 00:00,retail,True,195,  
CUST-02733,Imran Singh,imran.singh397@outlook.com,+91-99506 45442,Pune,MH,411001,22/08/2022 00:00,Enterprise,False,138,3.3
CUST-00862,NITHIN RAMAN,nithin.raman450@protonmail.com,9973367865,Bhubaneswar,OD,751001,16-06-2023,Business,yes,149,5.0
CUST-03497,Vasanth Sharma,vasanth.sharma2@yahoo.in,9697930430,Chennai,TN,600001,2023-02-18 00:00:00,BUSINESS,yes,77,  
CUST-00991,Imran Das,imran.das826@yahoo.in,+91-98835 94055,Visakhapatnam,AP,530001,13/12/2023 00:00,Retail,False,12,2.5
CUST-03478,Vasanth Krishnan,vasanth.krishnan207@gmail.com,9867190806,Ahmedabad,GJ,380001,03/09/2022 00:00,retail,No,60,4.0
CUST-00038,Priya Reddy,priya.reddy296@protonmail.com,9895330870,Madurai,TN,625001,30-12-2023,Enterprise,0,106,3.6
CUST-04918,IMRAN CHOWDHURY,N/A,+91-96002 45879,Ahmedabad,GJ,380001,2023-03-10 00:00:00,BUSINESS,True,unknown,3.8
CUST-04012,Bhavana Raman,bhavana.raman467@yahoo.in,9887238084,Coimbatore,TN,641001,2022-07-24 00:00:00,BUSINESS,1,85,3.2
CUST-00007,Aravind Reddy,aravind.reddy544@gmail.com,9862318192,Ahmedabad,GJ,380001,2023-10-12 00:00:00,SMB,0,209,4.3
CUST-02987,Karthik Nair,karthik.nair568@gmail.com,+91-98489 12857,Visakhapatnam,AP,530001,2022-04-19 00:00:00,Business,N,101,3.5
CUST-02783,SWETHA NAIR,swetha.nair658@protonmail.com,+91-98669 75200,Visakhapatnam,AP,530001,06/07/2023 00:00,BUSINESS,False,107,2.1
CUST-03296,Meera Joshi,meera.joshi402@yahoo.in,9950011488,Nagpur,MH,440001,20-10-2022,Business,N,6,3.3
CUST-00177,Ananya Mehta,ananya.mehta579@yahoo.in,9959619948,Guwahati,AS,781001,11-01-2023,SMB,1,39,3.7
CUST-02138,NITHIN CHOWDHURY,nithin.chowdhury825@protonmail.com,09778523165,Coimbatore,TN,641001,21-06-2022,retail,False,46,2.1
CUST-02045,Pradeep Sharma,pradeep.sharma821@outlook.com,91 97594-71554,Coimbatore,TN,641001,12-12-2022,SMB,yes,46,2.4
CUST-01821,Vikram Kumar,vikram.kumar859@gmail.com,9625890426,Pune,MH,411001,05-05-2022,Retail,Yes,28,5.0
CUST-01339,Divya Raman,divya.raman981@outlook.com,9937975837,Bengaluru,KA,560001,2022-09-16 00:00:00,retail,1,80,2.8
CUST-04648,Suresh Nair,suresh.nair597@yahoo.in,09751532548,Guwahati,AS,781001,28-10-2023,retail,N,185,2.5
CUST-04126,Bhavana Krishnan,bhavana.krishnan726@outlook.com,9993052839,Visakhapatnam,AP,530001,09-09-2021,SMB,Yes,94,3.5
CUST-03426,PRADEEP MEHTA,pradeep.mehta746@outlook.com,9700075860,Gurugram,HR,122001,27/06/2023 00:00,Enterprise,no,162,4.8
CUST-04046,Gopal Menon,gopal.menon988@protonmail.com,9862684798,Chandigarh,CH,160017,02/05/2022 00:00,SMB,1,78,2.7
CUST-02544,Nithin Chowdhury,nithin.chowdhury746@gmail.com,91 98172-67328,Delhi,DL,110001,15/05/2022 00:00,Retail,Yes,19,4.6
CUST-01443,  Deepa Nair  ,deepa.nair947@protonmail.com,9612157546,Hyderabad,TS,500001,09/03/2023 00:00,Enterprise,N,186,4.1
CUST-00405,Kavya Joshi,kavya.joshi771@gmail.com,09907418561,Ahmedabad,GJ,380001,2023-12-25 00:00:00,BUSINESS,True,25,4.1
CUST-02771,  Aravind Joshi  ,aravind.joshi123@outlook.com,+91-99471 46797,Lucknow,UP,226001,2023-08-15 00:00:00,SMB,No,159,3.2
CUST-04730,Divya Nair,divya.nair71@gmail.com,unknown,Lucknow,UP,226001,25/09/2021 00:00,Enterprise,No,82,2.6
CUST-02626,Vasanth Menon,vasanth.menon219@outlook.com,9812137041,Bhubaneswar,OD,751001,12-11-2021,SMB,N,49,2.5
CUST-02263,Ishita Raman,null,9800403457,Mumbai,MH,400001,30/07/2023 00:00,retail,no,151,3.9
CUST-02077,MANISH DAS,NA,+91-96829 68300,Gurugram,HR,122001,2022-07-28 00:00:00,Retail,no,178,3.8
CUST-01489,Gopal Joshi,gopal.joshi366@outlook.com,9971064146,Ahmedabad,GJ,380001,12/10/2022 00:00,Retail,no,53,3.9
CUST-02707,Vikram Bose,vikram.bose541@gmail.com,09959348323,Gurugram,HR,122001,05/07/2022 00:00,BUSINESS,False,160,2.9
CUST-01893,Sneha Das,sneha.das669@protonmail.com,+91-99845 43069,Guwahati,AS,781001,2023-01-27 00:00:00,retail,N,201,2.5
CUST-04474,Sathish Iyer,sathish.iyer477@outlook.com,9723583342,Jaipur,RJ,302001,18/02/2022 00:00,retail,0,51,2.2
CUST-02194,Gopal Reddy,gopal.reddy921@outlook.com,09780083123,Delhi,DL,110001,2021-09-12 00:00:00,retail,1,110,2.5
CUST-03755,KAVYA DAS,kavya.das280@outlook.com,9755064028,Hyderabad,TS,500001,2022-08-06 00:00:00,BUSINESS,Yes,124,4.3
CUST-00611,Suresh Krishnan,suresh.krishnan716@outlook.com,9686217234,Nagpur,MH,440001,2022-08-07 00:00:00,Business,no,158,4.4
CUST-01420,Neha Raman,neha.raman408@gmail.com,91 96398-73786,Jaipur,RJ,302001,2023-10-27 00:00:00,BUSINESS,N,135,2.4
CUST-03479,Karthik Menon,KARTHIK.MENON653@PROTONMAIL.COM,9847644462,Jaipur,RJ,302001,2022-04-29 00:00:00,BUSINESS,N,27,2.8
CUST-04693,Rahul Das,rahul.das72@outlook.com,9916555180,Coimbatore,TN,641001,09/12/2023 00:00,Retail,True,231,2.9
CUST-04158,fatima iyer,fatima.iyer980@yahoo.in,9933185149,Visakhapatnam,AP,530001,31/07/2022 00:00,Enterprise,N,62,3.5
CUST-02369,,ananya.krishnan454@protonmail.com,9968452557,Mysuru,KA,570001,2023-12-17 00:00:00,Retail,Y,107,4.5
CUST-02030,Pradeep Chowdhury,pradeep.chowdhury7@gmail.com,9705922446,Madurai,TN,625001,17/04/2022 00:00,retail,Yes,176,2.9
CUST-04423,Ishita Nair,ishita.nair322@gmail.com,+91-99517 48676,Guwahati,AS,781001,2021-12-28 00:00:00,retail,False,239,2.4
CUST-00195,Sneha Krishnan,sneha.krishnan711@yahoo.in,795685920,Kochi,KL,682001,23/03/2023 00:00,retail,no,225,3.3
CUST-02550,Divya Mehta,divya.mehta185@yahoo.in,9988445337,Nagpur,MH,440001,2021-12-14 00:00:00,retail,No,69,2.3
CUST-01036,Gopāl Kumār,gopal.kumar348@yahoo.in,91 97810-41544,Kolkata,WB,700001,06-02-2023,Enterprise,True,214,3.7
CUST-04686,Vikram Raman,vikram.raman988@yahoo.in,9793142248,Mysuru,KA,570001,2021-09-07 00:00:00,retail,no,24,2.1
CUST-03174,Nithin Kumar,nithin.kumar628@yahoo.in,91 96629-49198,Madurai,TN,625001,01-04-2022,Enterprise,Yes,187,3.6
CUST-03396,Bhavana Joshi,bhavana.joshi848@gmail.com,9672706828,GUWAHATI,AS,781001,22-10-2021,Enterprise,Y,72,2.7
CUST-01851,Sathish Nair,sathish.nair503@gmail.com,9834708798,Mysuru,KA,570001,2021-10-06 00:00:00,Business,Yes,140,3.6
CUST-04334,  Lakshmi Singh  ,lakshmi.singh341@gmail.com,+91-99612 89075,Delhi,DL,110001,17/09/2021 00:00,Business,yes,167,4.5
CUST-04214,Neha Krishnan,neha.krishnan530@protonmail.com,9939767530,Mysuru,KA,570001,19/12/2022 00:00,Retail,Y,163,2.8
CUST-01705,Bhavana Raman,bhavana.raman115@gmail.com,9902794931,Gurugram,HR,122001,2022-02-04 00:00:00,Retail,False,103,2.3
CUST-01689,Vikram Das,vikram.das808@protonmail.com,9883662153,Madurai,TN,625001,2022-08-12 00:00:00,Business,False,210,3.1
CUST-02132,Vikram Pillai,vikram.pillai236@yahoo.in,09871186743,Madurai,TN,625001,2021-10-30 00:00:00,BUSINESS,Yes,141,3.5
CUST-03897,Vikram Joshi,,+91-98233 31796,Visakhapatnam,AP,530001,2023-04-19 00:00:00,retail,False,214,5.0
CUST-04327,Vasanth Bose,vasanth.bose95@outlook.com,9717319858,Gurugram,HR,122001,04-06-2022,BUSINESS,Y,58,
CUST-00066,gopal joshi,gopal.joshi87@outlook.com,09945472812,Mysuru,KA,570001,10-03-2022,BUSINESS,Y,N/A,2.5
CUST-01690,  ,nithin.bose368@outlook.com,9819251692,Kochi,KL,682001,21/05/2023 00:00,SMB,no,40,4.5
CUST-04872,Meera Kumar,meera.kumar746@outlook.com,91 96687-30732,Visakhapatnam,AP,530001,27/12/2021 00:00,retail,1,176,N/A
CUST-03481,Meera Das,meera.das387@yahoo.in,91 96578-64284,Chennai,TN,600001,29-03-2022,SMB,No,157,unknown
CUST-03141,Vikram Joshi,vikram.joshi497@yahoo.in,681602568,Kolkata,WB,700001,2022-10-03 00:00:00,Retail,No,202,3.7
CUST-00233,Imran Chowdhury,imran.chowdhury649@protonmail.com,91 97736-51389,Visakhapatnam,AP,530001,24/09/2022 00:00,BUSINESS,True,186,NA
CUST-01096,Nithin Patel,nithin.patel548protonmail.com,725295577,Bhubaneswar,OD,751001,15-11-2023,Business,yes,40,3.5
CUST-00288,Vasanth Bose,vasanth.bose241@protonmail.com,+91-97750 05053,Kolkata,WB,700001,10/06/2023 00:00,retail,False,121,2.2
CUST-04714,ananya pillai,ananya.pillai301@gmail.com,91 99874-67238,Ahmedabad,GJ,380001,19-02-2022,Business,0,227,4.9
CUST-04133,Divya Nair,divya.nair388@gmail.com,09752688669,Chennai,TN,600001,11-05-2023,SMB,True,146,N/A
CUST-02199,Sathish Patel,pradeep.pillai264@outlook.com,+91-99769 95710,BHUBANESWAR,OD,751001,2022-03-07 00:00:00,Business,True,174,unknown
CUST-00529,Swetha Mehta,swetha.mehta677@gmail.com,9936771098,Mysuru,KA,570001,2022-08-22 00:00:00,SMB,0,73,3.9
CUST-00837,Ananya Singh,ananya.singh824@protonmail.com,+91-98833 03446,Mysuru,KA,570001,26-08-2022,SMB,Yes,215,2.8
CUST-04233,Sathish Sharma,sathish.sharma100@protonmail.com,09644972166,KOCHI,KL,682001,04/12/2022 00:00,retail,Yes,103,2.3
CUST-02954,KAVYA SINGH,kavya.singh100@outlook.com,+91-96218 52168,Chennai,TN,600001,2023-02-06 00:00:00,Retail,0,49,4.6
CUST-03551,Joseph Nair,joseph.nair154@yahoo.in,9712400280,Nagpur,MH,440001,14/10/2021 00:00,Enterprise,True,77,2.6
CUST-04835,Suresh Chowdhury,suresh.chowdhury59@protonmail.com,+91-99595 42860,Madurai,TN,625001,05-03-2023,Business,N,153,3.6
CUST-01733,Sneha Singh,sneha.singh959@gmail.com,91 97202-96949,Kolkata,WB,700001,26-05-2022,Retail,Yes,73,3.7
CUST-02834,Swetha Reddy,swetha.reddy504@yahoo.in,09821753555,Hyderabad,TS,500001,2023-11-14 00:00:00,BUSINESS,0,143,3.3
CUST-02007,Joseph Das,joseph.das676@gmail.com,09740969329,Nagpur,MH,440001,02/11/2023 00:00,Retail,0,7,4.8
CUST-01667,Fatima Mehta,fatima.mehta153@outlook.com,+91-99889 27084,Madurai,TN,625001,11-09-2023,SMB,N,129,2.5
CUST-00238,Manish Menon,manish.menon441@outlook.com,9909247436,Kochi,KL,682001,2023-02-22 00:00:00,Business,N,211,3.3
CUST-03235,Gopal Raman,gopal.raman170@protonmail.com,9795662909,Mysuru,KA,570001,17/08/2023 00:00,Retail,0,3,-
CUST-01587,Ishita Reddy,ishita.reddy825@yahoo.in,936932761,Bhubaneswar,OD,751001,23/09/2022 00:00,Enterprise,0,96,3.8
CUST-01438,Manish Chowdhury,manish.chowdhury363@protonmail.com,9759156341,Chennai,TN,600001,09-07-2023,Enterprise,Y,98,2.1
CUST-03304,Divya Joshi,divya.joshi418@yahoo.in,9829506514,Chennai,TN,600001,25-08-2022,SMB,yes,15,3.0
CUST-04300,Revathi Singh,revathi.singh930@yahoo.in,91 98813-91632,Bhubaneswar,OD,751001,12/11/2023 00:00,BUSINESS,N,78,2.3
CUST-01752,  Ishita Das  ,ishita.das317gmail.com,9759970681,COIMBATORE,TN,641001,19-02-2023,retail,0,78,5.0
CUST-02337,Priya Menon,PRIYA.MENON387@OUTLOOK.COM,671180830,Madurai,TN,625001,01/01/2023 00:00,SMB,N,72,3.3
CUST-02760,sneha chowdhury,unknown,9699283182,HYDERABAD,TS,500001,12/06/2023 00:00,SMB,no,220,3.6
CUST-03538,  Neha Singh  ,neha.singh218@gmail.com,+91-97524 20720,Bhubaneswar,OD,751001,19/08/2022 00:00,SMB,yes,135,3.2
CUST-03110,kavya verma,kavya.verma82@gmail.com,9864378603,Mysuru,KA,570001,14-11-2022,Business,1,109,4.7
CUST-00114,NEHA IYER,neha.iyer96@outlook.com,9606625318,Jaipur,RJ,302001,2022-07-16 00:00:00,SMB,1,44,2.9
CUST-04060,Anitha Singh,anitha.singh810@gmail.com,9891141914,Nagpur,MH,440001,2022-03-14 00:00:00,Business,False,231,2.5
CUST-00060,Vasanth Bose,vasanth.bose390@yahoo.in,958655631,Madurai,TN,625001,14-02-2023,BUSINESS,N,104,3.3
CUST-03690,Divya Kumar,divya.kumar293@yahoo.in,9969656966,Kochi,KL,682001,02/04/2022 00:00,Retail,No,102,4.5
CUST-01768,Vikram Reddy,vikram.reddy89@gmail.com,91 97897-15554,Chennai,TN,600001,01/06/2022 00:00,Enterprise,N,190,2.1
CUST-01404,Ananya Singh,ananya.singh113@gmail.com,9912206752,Hyderabad,TS,500001,08/05/2023 00:00,BUSINESS,no,146,3.2
CUST-03541,DIVYA MEHTA,divya.mehta887@gmail.com,9863877594,Ahmedabad,GJ,380001,2022-10-30 00:00:00,Retail,Yes,237,4.6
CUST-03285,Karthik Iyer,karthik.iyer28@protonmail.com,9783364297,Mumbai,MH,400001,16/07/2022 00:00,retail,True,134,2.5
CUST-00257,Vasanth Patel,vasanth.patel939@outlook.com,9680157463,Chennai,TN,600001,23-06-2023,Retail,yes,181,4.1
CUST-01503,VIKRAM JOSHI,vikram.joshi528@outlook.com,09600173790,Chennai,TN,600001,2023-09-14 00:00:00,Retail,Yes,220,3.1
CUST-03920,Anitha Verma,anitha.verma446@gmail.com,9697091297,Mysuru,KA,570001,08-12-2022,retail,no,27,2.2
CUST-04303,Ananya Mehta,ananya.mehta201@protonmail.com,9877496288,MADURAI,TN,625001,23-09-2022,retail,False,109,4.0
CUST-00834,Vikram Kumar,vikram.kumar868@gmail.com,9807782393,Coimbatore,TN,641001,10/05/2023 00:00,SMB,Y,129,2.8
CUST-00752,Suresh Chowdhury,suresh.chowdhury262@gmail.com,9992306199,Guwahati,AS,781001,11/10/2021 00:00,retail,0,240,3.3
CUST-01330,Suresh Sharma,suresh.sharma635@yahoo.in,9973756680,Delhi,DL,110001,22/09/2023 00:00,retail,1,175,3.3
CUST-04293,Gopal Bose,gopal.bose317@yahoo.in,9653222489,Hyderabad,TS,500001,2021-08-14 00:00:00,Enterprise,N,213,3.2
CUST-04259,Pradeep Mehta,pradeep.mehta870@outlook.com,9656785082,Bengaluru,KA,560001,06/09/2021 00:00,Retail,no,163,4.5
CUST-04062,  Joseph Menon  ,joseph.menon581@yahoo.in,+91-97419 35797,Kolkata,WB,700001,11-08-2022,BUSINESS,N,150,2.5
CUST-04088,Aravind Kumar,aravind.kumar621@gmail.com,91 97553-56931,Guwahati,AS,781001,04/11/2021 00:00,retail,Y,224,N/A
CUST-00616,divya nair,divya.nair520@protonmail.com,656268162,Chandigarh,CH,160017,16/05/2023 00:00,Business,N,215,3.9
CUST-02104,Lakshmi Kumar,lakshmi.kumar126@outlook.com,+91-97755 85873,Delhi,DL,110001,2022-03-04 00:00:00,BUSINESS,0,209,4.9
CUST-04734,JOSEPH IYER,joseph.iyer872@gmail.com,9970909322,Gurugram,HR,122001,2022-02-09 00:00:00,Retail,N,,4.6
CUST-01389,Manish Krishnan,manish.krishnan886@yahoo.in,9621107288,Guwahati,AS,781001,04/01/2023 00:00,Enterprise,no,39,-
CUST-01637,LAKSHMI KRISHNAN,lakshmi.krishnan125@gmail.com,9965118995,Madurai,TN,625001,05/04/2023 00:00,SMB,1,209,3.5
CUST-04124,kavya pillai,kavya.pillai642@protonmail.com,9765348220,Lucknow,UP,226001,2023-03-04 00:00:00,Retail,Y,178,4.9
